fan_id,favorite_team,signup_date,watched_games,churned,cancel_date
4097,HOU,2023-10-08,16,0,
4098,DEN,2023-10-06,6,1,2023-11-11
4099,GSW,2023-10-17,9,0,
4100,MIL,2023-10-15,17,0,
4101,TOR,2023-10-18,18,0,
4102,LAL,2023-10-28,13,0,
4103,ATL,2023-10-16,18,0,
4104,NYK,2023-10-13,19,0,
4105,PHI,2023-10-06,7,1,2023-11-21
4106,PHI,2023-10-01,10,0,
4107,BOS,2023-10-14,19,0,
4108,CHI,2023-10-11,7,1,2023-12-31
4109,MIA,2023-10-14,12,0,
4110,GSW,2023-10-21,5,1,2024-01-09
4111,LAL,2023-10-20,3,1,2023-12-31
4112,NYK,2023-10-27,7,1,2024-01-07
4113,HOU,2023-10-12,14,0,
4114,CHI,2023-10-21,8,0,
4115,ATL,2023-10-14,15,0,
4116,DAL,2023-10-28,15,0,
4117,MIA,2023-10-16,6,1,2023-12-10
4118,MIL,2023-10-08,6,1,2023-11-29
4119,BOS,2023-10-10,6,1,2023-11-21
4120,CHI,2023-10-18,16,0,
4121,MIL,2023-10-16,7,1,2024-01-13
4122,DEN,2023-10-21,19,0,
4123,TOR,2023-10-18,7,1,2024-01-16
4124,ATL,2023-10-13,7,1,2023-11-24
4125,ATL,2023-10-26,14,0,
4126,PHI,2023-10-27,19,0,
4127,LAL,2023-10-15,12,0,
4128,NYK,2023-10-27,3,1,2024-01-22
4129,HOU,2023-10-08,13,0,
4130,MIL,2023-10-23,16,0,
4131,DAL,2023-10-12,4,1,2023-12-16
4132,DEN,2023-10-22,7,1,2023-11-21
4133,MIL,2023-10-18,8,0,
4134,SAC,2023-10-02,16,0,
4135,DEN,2023-10-09,13,0,
4136,MEM,2023-10-04,15,0,
4137,PHX,2023-10-25,5,1,2024-01-07
4138,MEM,2023-10-25,17,0,
4139,GSW,2023-10-11,5,1,2023-12-14
4140,MIL,2023-10-03,5,1,2023-11-16
4141,ATL,2023-10-27,18,0,
4142,HOU,2023-10-06,13,0,
4143,PHI,2023-10-02,6,1,2023-12-21
4144,TOR,2023-10-21,6,1,2023-11-17
4145,TOR,2023-10-05,18,0,
4146,TOR,2023-10-12,20,0,
4147,TOR,2023-10-17,12,0,
4148,MIL,2023-10-04,14,0,
4149,PHI,2023-10-12,8,0,
4150,BOS,2023-10-26,5,1,2023-12-13
4151,ATL,2023-10-01,10,0,
4152,HOU,2023-10-24,19,0,
4153,HOU,2023-10-21,7,1,2023-12-30
4154,PHI,2023-10-16,17,0,
4155,NYK,2023-10-15,4,1,2023-11-12
4156,MIL,2023-10-19,7,1,2023-11-03
4157,SAC,2023-10-26,19,0,
4158,TOR,2023-10-08,10,0,
4159,SAC,2023-10-06,8,0,
4160,MIL,2023-10-17,8,0,
4161,BOS,2023-10-06,14,0,
4162,ATL,2023-10-14,10,0,
4163,PHX,2023-10-07,20,0,
4164,MIA,2023-10-01,4,1,2023-11-17
4165,MIL,2023-10-05,11,0,
4166,LAL,2023-10-16,15,0,
4167,LAL,2023-10-20,10,0,
4168,GSW,2023-10-04,19,0,
4169,CHI,2023-10-18,18,0,
4170,PHX,2023-10-06,18,0,
4171,PHI,2023-10-12,16,0,
4172,NYK,2023-10-16,4,1,2023-11-10
4173,DEN,2023-10-25,12,0,
4174,GSW,2023-10-19,18,0,
4175,CHI,2023-10-16,10,0,
4176,MIA,2023-10-25,10,0,
4177,PHX,2023-10-21,13,0,
4178,CHI,2023-10-15,5,1,2023-12-24
4179,ATL,2023-10-28,17,0,
4180,CHI,2023-10-01,15,0,
4181,DEN,2023-10-23,3,1,2023-12-01
4182,BOS,2023-10-18,12,0,
4183,NYK,2023-10-17,4,1,2023-12-09
4184,ATL,2023-10-10,7,1,2023-12-23
4185,MEM,2023-10-02,15,0,
4186,PHX,2023-10-25,8,0,
4187,GSW,2023-10-11,5,1,2023-11-21
4188,LAL,2023-10-26,12,0,
4189,DAL,2023-10-22,15,0,
4190,BOS,2023-10-10,12,0,
4191,PHX,2023-10-22,17,0,
4192,MEM,2023-10-17,9,0,
4193,SAC,2023-10-07,13,0,
4194,LAL,2023-10-15,7,1,2023-11-04
4195,MEM,2023-10-06,9,0,
4196,DAL,2023-10-06,13,0,
4197,TOR,2023-10-28,4,1,2023-12-19
4198,CHI,2023-10-18,16,0,
4199,CHI,2023-10-03,6,1,2023-12-18
4200,LAL,2023-10-16,10,0,
4201,BOS,2023-10-14,15,0,
4202,MIA,2023-10-16,10,0,
4203,PHI,2023-10-15,6,1,2024-01-13
4204,LAL,2023-10-14,4,1,2023-12-06
4205,HOU,2023-10-17,19,0,
4206,MIA,2023-10-11,13,0,
4207,GSW,2023-10-02,14,0,
4208,MIA,2023-10-23,18,0,
4209,ATL,2023-10-13,3,1,2023-11-07
4210,CHI,2023-10-25,8,0,
4211,DAL,2023-10-23,4,1,2023-12-01
4212,ATL,2023-10-24,19,0,
4213,SAC,2023-10-15,10,0,
4214,NYK,2023-10-12,5,1,2024-01-08
4215,MEM,2023-10-07,16,0,
4216,BOS,2023-10-05,16,0,
4217,MEM,2023-10-15,16,0,
4218,NYK,2023-10-23,13,0,
4219,BOS,2023-10-12,6,1,2023-11-10
4220,GSW,2023-10-02,14,0,
4221,NYK,2023-10-27,4,1,2023-12-08
4222,PHX,2023-10-05,18,0,
4223,DEN,2023-10-03,6,1,2023-11-09
4224,PHX,2023-10-13,17,0,
4225,HOU,2023-10-23,3,1,2023-12-29
4226,GSW,2023-10-20,19,0,
4227,HOU,2023-10-05,10,0,
4228,SAC,2023-10-04,4,1,2023-12-08
4229,MIA,2023-10-09,9,0,
4230,BOS,2023-10-16,10,0,
4231,GSW,2023-10-04,4,1,2023-10-19
4232,PHI,2023-10-21,20,0,
4233,BOS,2023-10-16,11,0,
4234,TOR,2023-10-14,5,1,2023-11-05
4235,HOU,2023-10-13,13,0,
4236,ATL,2023-10-12,13,0,
4237,CHI,2023-10-08,17,0,
4238,TOR,2023-10-18,13,0,
4239,DAL,2023-10-16,19,0,
4240,CHI,2023-10-28,10,0,
4241,MEM,2023-10-14,5,1,2023-11-20
4242,PHI,2023-10-04,12,0,
4243,ATL,2023-10-11,4,1,2023-11-11
4244,CHI,2023-10-18,10,0,
4245,SAC,2023-10-10,12,0,
4246,LAL,2023-10-18,7,1,2023-12-14
4247,LAL,2023-10-06,12,0,
4248,PHX,2023-10-05,15,0,
4249,GSW,2023-10-12,6,1,2023-12-13
4250,DAL,2023-10-14,5,1,2024-01-03
4251,DEN,2023-10-20,14,0,
4252,LAL,2023-10-16,9,0,
4253,ATL,2023-10-19,7,1,2024-01-16
4254,SAC,2023-10-22,6,1,2023-12-18
4255,PHI,2023-10-08,8,0,
4256,MEM,2023-10-21,18,0,
4257,MIL,2023-10-26,9,0,
4258,GSW,2023-10-09,14,0,
4259,DEN,2023-10-02,3,1,2023-12-08
4260,NYK,2023-10-20,8,0,
4261,MIL,2023-10-09,12,0,
4262,HOU,2023-10-10,13,0,
4263,MIA,2023-10-16,9,0,
4264,PHI,2023-10-04,16,0,
4265,MIL,2023-10-13,15,0,
4266,HOU,2023-10-09,11,0,
4267,DEN,2023-10-14,12,0,
4268,PHX,2023-10-28,6,1,2023-11-27
4269,LAL,2023-10-17,6,1,2024-01-02
4270,BOS,2023-10-07,12,0,
4271,MIA,2023-10-25,18,0,
4272,NYK,2023-10-20,19,0,
4273,CHI,2023-10-28,14,0,
4274,MIA,2023-10-06,14,0,
4275,MIA,2023-10-08,15,0,
4276,TOR,2023-10-15,20,0,
4277,MEM,2023-10-12,15,0,
4278,HOU,2023-10-11,14,0,
4279,CHI,2023-10-25,10,0,
4280,PHI,2023-10-14,16,0,
4281,LAL,2023-10-09,6,1,2024-01-05
4282,MIA,2023-10-09,14,0,
4283,MEM,2023-10-18,10,0,
4284,TOR,2023-10-26,14,0,
4285,ATL,2023-10-28,5,1,2024-01-09
4286,PHI,2023-10-24,14,0,
4287,LAL,2023-10-15,13,0,
4288,MIL,2023-10-11,17,0,
4289,DAL,2023-10-04,6,1,2023-11-17
4290,TOR,2023-10-05,17,0,
4291,MIA,2023-10-18,3,1,2023-12-31
4292,DEN,2023-10-26,5,1,2024-01-02
4293,NYK,2023-10-09,3,1,2023-11-05
4294,CHI,2023-10-19,9,0,
4295,LAL,2023-10-18,11,0,
4296,HOU,2023-10-25,11,0,
4297,PHX,2023-10-20,6,1,2023-12-03
4298,DEN,2023-10-04,14,0,
4299,MIL,2023-10-09,10,0,
4300,ATL,2023-10-08,11,0,
4301,BOS,2023-10-01,8,0,
4302,PHI,2023-10-23,17,0,
4303,LAL,2023-10-03,9,0,
4304,CHI,2023-10-21,19,0,
4305,MIA,2023-10-12,15,0,
4306,GSW,2023-10-08,4,1,2023-10-28
4307,MIA,2023-10-14,19,0,
4308,GSW,2023-10-10,9,0,
4309,NYK,2023-10-22,20,0,
4310,DEN,2023-10-10,6,1,2023-11-21
4311,SAC,2023-10-04,6,1,2023-10-30
4312,CHI,2023-10-15,11,0,
4313,DEN,2023-10-17,11,0,
4314,LAL,2023-10-25,19,0,
4315,MIA,2023-10-25,3,1,2023-11-10
4316,SAC,2023-10-21,11,0,
4317,MIL,2023-10-01,13,0,
4318,PHI,2023-10-24,19,0,
4319,PHX,2023-10-10,10,0,
4320,LAL,2023-10-22,12,0,
4321,PHI,2023-10-02,11,0,
4322,MIL,2023-10-06,16,0,
4323,PHX,2023-10-21,14,0,
4324,LAL,2023-10-13,14,0,
4325,MIL,2023-10-06,5,1,2023-12-31
4326,BOS,2023-10-24,14,0,
4327,HOU,2023-10-01,11,0,
4328,BOS,2023-10-03,8,0,
4329,LAL,2023-10-28,9,0,
4330,ATL,2023-10-18,17,0,
4331,BOS,2023-10-06,17,0,
4332,PHI,2023-10-19,19,0,
4333,NYK,2023-10-08,12,0,
4334,PHX,2023-10-22,4,1,2023-12-08
4335,DAL,2023-10-25,10,0,
4336,CHI,2023-10-20,13,0,
4337,MIA,2023-10-22,9,0,
4338,TOR,2023-10-05,7,1,2023-12-14
4339,CHI,2023-10-27,11,0,
4340,DAL,2023-10-14,7,1,2023-12-19
4341,MIA,2023-10-01,11,0,
4342,SAC,2023-10-11,17,0,
4343,PHX,2023-10-28,15,0,
4344,PHX,2023-10-07,4,1,2023-12-22
4345,MIL,2023-10-25,8,0,
4346,TOR,2023-10-16,13,0,
4347,SAC,2023-10-19,7,1,2024-01-11
4348,GSW,2023-10-22,13,0,
4349,PHX,2023-10-23,19,0,
4350,MIA,2023-10-13,13,0,
4351,MIL,2023-10-17,8,0,
4352,LAL,2023-10-06,19,0,
4353,SAC,2023-10-14,3,1,2023-11-07
4354,MEM,2023-10-08,14,0,
4355,MIL,2023-10-08,10,0,
4356,MEM,2023-10-16,11,0,
4357,BOS,2023-10-02,3,1,2023-12-04
4358,LAL,2023-10-07,17,0,
4359,HOU,2023-10-23,20,0,
4360,HOU,2023-10-08,15,0,
4361,GSW,2023-10-22,15,0,
4362,NYK,2023-10-21,18,0,
4363,LAL,2023-10-27,5,1,2023-12-06
4364,NYK,2023-10-10,11,0,
4365,MIL,2023-10-13,7,1,2023-10-28
4366,CHI,2023-10-20,20,0,
4367,ATL,2023-10-02,5,1,2023-10-23
4368,TOR,2023-10-27,18,0,
4369,MIL,2023-10-09,20,0,
4370,BOS,2023-10-17,4,1,2024-01-10
4371,CHI,2023-10-12,8,0,
4372,BOS,2023-10-24,19,0,
4373,BOS,2023-10-17,19,0,
4374,LAL,2023-10-09,8,0,
4375,NYK,2023-10-05,4,1,2023-11-30
4376,CHI,2023-10-03,3,1,2023-11-07
4377,BOS,2023-10-04,10,0,
4378,NYK,2023-10-26,8,0,
4379,PHI,2023-10-23,7,1,2023-11-26
4380,GSW,2023-10-20,8,0,
4381,BOS,2023-10-07,7,1,2023-10-30
4382,DEN,2023-10-19,14,0,
4383,CHI,2023-10-05,9,0,
4384,HOU,2023-10-20,3,1,2023-12-22
4385,HOU,2023-10-21,6,1,2023-11-08
4386,PHX,2023-10-13,8,0,
4387,NYK,2023-10-01,17,0,
4388,DEN,2023-10-28,20,0,
4389,BOS,2023-10-11,12,0,
4390,NYK,2023-10-23,3,1,2024-01-01
4391,SAC,2023-10-18,13,0,
4392,DAL,2023-10-13,9,0,
4393,MIL,2023-10-14,5,1,2023-12-18
4394,MIA,2023-10-28,6,1,2024-01-20
4395,BOS,2023-10-02,13,0,
4396,ATL,2023-10-07,4,1,2023-12-11
4397,BOS,2023-10-06,14,0,
4398,MIL,2023-10-10,19,0,
4399,MIL,2023-10-10,19,0,
4400,DEN,2023-10-25,11,0,
4401,DEN,2023-10-05,12,0,
4402,PHX,2023-10-18,14,0,
4403,TOR,2023-10-19,9,0,
4404,DEN,2023-10-20,6,1,2023-11-10
4405,DAL,2023-10-07,15,0,
4406,PHX,2023-10-09,6,1,2023-12-22
4407,TOR,2023-10-27,12,0,
4408,CHI,2023-10-05,12,0,
4409,DAL,2023-10-03,7,1,2023-11-09
4410,NYK,2023-10-17,11,0,
4411,ATL,2023-10-03,13,0,
4412,HOU,2023-10-10,14,0,
4413,HOU,2023-10-11,6,1,2023-11-26
4414,PHX,2023-10-18,9,0,
4415,MEM,2023-10-07,10,0,
4416,BOS,2023-10-13,18,0,
4417,HOU,2023-10-03,3,1,2023-11-04
4418,PHX,2023-10-23,10,0,
4419,NYK,2023-10-16,18,0,
4420,TOR,2023-10-06,13,0,
4421,NYK,2023-10-25,3,1,2024-01-12
4422,BOS,2023-10-12,10,0,
4423,SAC,2023-10-15,7,1,2023-11-22
4424,BOS,2023-10-14,8,0,
4425,LAL,2023-10-10,11,0,
4426,DEN,2023-10-07,11,0,
4427,GSW,2023-10-28,15,0,
4428,MEM,2023-10-03,13,0,
4429,MIA,2023-10-05,12,0,
4430,BOS,2023-10-23,8,0,
4431,CHI,2023-10-24,9,0,
4432,HOU,2023-10-26,6,1,2023-12-31
4433,ATL,2023-10-19,4,1,2023-12-08
4434,ATL,2023-10-23,4,1,2023-11-10
4435,ATL,2023-10-03,9,0,
4436,MEM,2023-10-06,15,0,
4437,PHI,2023-10-02,17,0,
4438,MIA,2023-10-16,18,0,
4439,TOR,2023-10-19,4,1,2023-12-24
4440,TOR,2023-10-28,13,0,
4441,DAL,2023-10-06,6,1,2024-01-02
4442,GSW,2023-10-13,13,0,
4443,GSW,2023-10-17,6,1,2023-11-13
4444,SAC,2023-10-19,5,1,2024-01-07
4445,TOR,2023-10-10,8,0,
4446,CHI,2023-10-08,19,0,
4447,GSW,2023-10-08,18,0,
4448,BOS,2023-10-19,10,0,
4449,NYK,2023-10-24,18,0,
4450,TOR,2023-10-05,20,0,
4451,BOS,2023-10-26,17,0,
4452,DAL,2023-10-05,3,1,2023-10-23
4453,HOU,2023-10-26,8,0,
4454,MEM,2023-10-04,19,0,
4455,LAL,2023-10-01,20,0,
4456,PHI,2023-10-19,6,1,2023-11-30
4457,ATL,2023-10-15,18,0,
4458,LAL,2023-10-02,13,0,
4459,DAL,2023-10-26,5,1,2023-11-17
4460,DEN,2023-10-15,10,0,
4461,ATL,2023-10-12,6,1,2023-12-26
4462,ATL,2023-10-13,7,1,2024-01-02
4463,NYK,2023-10-05,15,0,
4464,TOR,2023-10-01,8,0,
4465,DEN,2023-10-16,4,1,2023-11-09
4466,MEM,2023-10-13,9,0,
4467,HOU,2023-10-04,19,0,
4468,SAC,2023-10-21,5,1,2023-11-30
4469,LAL,2023-10-16,20,0,
4470,HOU,2023-10-09,8,0,
4471,TOR,2023-10-28,4,1,2024-01-01
4472,CHI,2023-10-26,7,1,2024-01-18
4473,CHI,2023-10-14,16,0,
4474,NYK,2023-10-18,18,0,
4475,GSW,2023-10-16,3,1,2023-11-12
4476,MIA,2023-10-22,6,1,2023-12-24
4477,HOU,2023-10-12,20,0,
4478,DEN,2023-10-08,12,0,
4479,DEN,2023-10-04,16,0,
4480,GSW,2023-10-03,20,0,
4481,MIA,2023-10-19,10,0,
4482,LAL,2023-10-03,14,0,
4483,GSW,2023-10-16,13,0,
4484,PHI,2023-10-01,12,0,
4485,CHI,2023-10-13,5,1,2023-11-16
4486,MEM,2023-10-04,4,1,2023-11-29
4487,BOS,2023-10-12,4,1,2023-12-02
4488,GSW,2023-10-24,8,0,
4489,BOS,2023-10-14,4,1,2024-01-06
4490,MIL,2023-10-28,13,0,
4491,MIA,2023-10-10,6,1,2024-01-06
4492,HOU,2023-10-26,4,1,2024-01-18
4493,BOS,2023-10-25,7,1,2024-01-14
4494,MIA,2023-10-22,13,0,
4495,LAL,2023-10-21,13,0,
4496,PHX,2023-10-08,15,0,
4497,PHX,2023-10-21,15,0,
4498,LAL,2023-10-04,5,1,2023-12-15
4499,ATL,2023-10-06,19,0,
4500,MEM,2023-10-15,6,1,2023-12-04
4501,NYK,2023-10-12,10,0,
4502,DAL,2023-10-28,20,0,
4503,PHI,2023-10-13,7,1,2023-11-04
4504,CHI,2023-10-05,8,0,
4505,NYK,2023-10-18,13,0,
4506,LAL,2023-10-19,18,0,
4507,TOR,2023-10-27,7,1,2023-12-21
4508,TOR,2023-10-21,10,0,
4509,BOS,2023-10-07,12,0,
4510,GSW,2023-10-18,10,0,
4511,DAL,2023-10-11,10,0,
4512,PHI,2023-10-21,20,0,
4513,HOU,2023-10-02,3,1,2023-11-16
4514,HOU,2023-10-17,11,0,
4515,DAL,2023-10-25,13,0,
4516,DEN,2023-10-07,12,0,
4517,PHX,2023-10-27,19,0,
4518,TOR,2023-10-07,20,0,
4519,NYK,2023-10-22,5,1,2023-11-06
4520,LAL,2023-10-21,7,1,2023-11-06
4521,DEN,2023-10-04,12,0,
4522,DEN,2023-10-06,6,1,2023-12-22
4523,BOS,2023-10-23,8,0,
4524,NYK,2023-10-23,16,0,
4525,MEM,2023-10-14,16,0,
4526,MIL,2023-10-12,13,0,
4527,MEM,2023-10-19,12,0,
4528,ATL,2023-10-08,20,0,
4529,MEM,2023-10-20,17,0,
4530,PHX,2023-10-18,14,0,
4531,ATL,2023-10-03,9,0,
4532,HOU,2023-10-15,14,0,
4533,PHX,2023-10-12,15,0,
4534,DEN,2023-10-08,8,0,
4535,MEM,2023-10-15,7,1,2024-01-12
4536,HOU,2023-10-15,17,0,
4537,MIL,2023-10-17,14,0,
4538,PHX,2023-10-03,8,0,
4539,TOR,2023-10-09,14,0,
4540,TOR,2023-10-10,3,1,2023-11-12
4541,NYK,2023-10-01,15,0,
4542,DAL,2023-10-11,15,0,
4543,HOU,2023-10-10,6,1,2023-11-06
4544,SAC,2023-10-20,10,0,
4545,HOU,2023-10-27,7,1,2023-12-11
4546,LAL,2023-10-21,7,1,2024-01-15
4547,SAC,2023-10-26,5,1,2023-12-14
4548,MIA,2023-10-09,16,0,
4549,PHX,2023-10-15,16,0,
4550,BOS,2023-10-01,3,1,2023-10-21
4551,MIL,2023-10-26,3,1,2023-12-28
4552,BOS,2023-10-24,12,0,
4553,PHI,2023-10-10,14,0,
4554,MIL,2023-10-01,16,0,
4555,DEN,2023-10-08,15,0,
4556,MIL,2023-10-10,14,0,
4557,GSW,2023-10-15,17,0,
4558,MIL,2023-10-17,12,0,
4559,PHX,2023-10-13,6,1,2024-01-08
4560,DEN,2023-10-07,9,0,
4561,DAL,2023-10-02,8,0,
4562,MEM,2023-10-10,14,0,
4563,MIL,2023-10-06,7,1,2023-12-01
4564,MIL,2023-10-20,20,0,
4565,CHI,2023-10-13,20,0,
4566,LAL,2023-10-23,7,1,2023-11-11
4567,PHX,2023-10-18,13,0,
4568,MIA,2023-10-22,20,0,
4569,CHI,2023-10-01,6,1,2023-10-22
4570,PHI,2023-10-28,16,0,
4571,MIL,2023-10-01,18,0,
4572,SAC,2023-10-23,8,0,
4573,LAL,2023-10-20,12,0,
4574,ATL,2023-10-27,18,0,
4575,MIL,2023-10-17,9,0,
4576,PHI,2023-10-01,12,0,
4577,MIL,2023-10-13,10,0,
4578,DAL,2023-10-13,20,0,
4579,ATL,2023-10-18,18,0,
4580,MIA,2023-10-09,14,0,
4581,SAC,2023-10-11,18,0,
4582,HOU,2023-10-21,13,0,
4583,PHI,2023-10-14,18,0,
4584,GSW,2023-10-10,4,1,2023-12-15
4585,BOS,2023-10-03,9,0,
4586,BOS,2023-10-07,4,1,2023-11-23
4587,BOS,2023-10-14,9,0,
4588,MIA,2023-10-05,18,0,
4589,MEM,2023-10-17,12,0,
4590,MEM,2023-10-26,5,1,2023-12-31
4591,DAL,2023-10-04,20,0,
4592,HOU,2023-10-28,8,0,
4593,SAC,2023-10-07,4,1,2023-11-16
4594,TOR,2023-10-01,3,1,2023-12-25
4595,SAC,2023-10-11,17,0,
4596,DAL,2023-10-18,15,0,
4597,GSW,2023-10-26,5,1,2024-01-20
4598,PHI,2023-10-27,14,0,
4599,GSW,2023-10-02,18,0,
4600,GSW,2023-10-28,4,1,2024-01-16
4601,MIL,2023-10-02,16,0,
4602,GSW,2023-10-06,13,0,
4603,PHX,2023-10-04,9,0,
4604,DEN,2023-10-02,16,0,
4605,MIL,2023-10-24,6,1,2023-12-09
4606,PHX,2023-10-25,11,0,
4607,DEN,2023-10-21,15,0,
4608,ATL,2023-10-28,17,0,
4609,MEM,2023-10-21,7,1,2023-11-20
4610,PHI,2023-10-26,3,1,2023-12-21
4611,CHI,2023-10-23,5,1,2024-01-19
4612,ATL,2023-10-21,9,0,
4613,CHI,2023-10-18,14,0,
4614,CHI,2023-10-09,15,0,
4615,DEN,2023-10-06,18,0,
4616,MIA,2023-10-13,4,1,2023-12-17
4617,HOU,2023-10-11,10,0,
4618,PHI,2023-10-18,14,0,
4619,DEN,2023-10-03,15,0,
4620,TOR,2023-10-12,12,0,
4621,DEN,2023-10-18,13,0,
4622,MIL,2023-10-16,10,0,
4623,TOR,2023-10-27,19,0,
4624,DEN,2023-10-09,7,1,2023-12-21
4625,LAL,2023-10-10,8,0,
4626,SAC,2023-10-19,17,0,
4627,ATL,2023-10-18,7,1,2023-12-01
4628,CHI,2023-10-20,17,0,
4629,CHI,2023-10-09,10,0,
4630,MIA,2023-10-26,11,0,
4631,MIL,2023-10-16,6,1,2023-12-04
4632,GSW,2023-10-09,16,0,
4633,DEN,2023-10-08,19,0,
4634,PHI,2023-10-15,6,1,2023-11-17
4635,DAL,2023-10-28,5,1,2024-01-25
4636,TOR,2023-10-04,20,0,
4637,NYK,2023-10-12,19,0,
4638,MEM,2023-10-03,16,0,
4639,TOR,2023-10-04,13,0,
4640,NYK,2023-10-09,20,0,
4641,LAL,2023-10-02,15,0,
4642,DAL,2023-10-17,18,0,
4643,CHI,2023-10-16,7,1,2023-12-23
4644,SAC,2023-10-01,13,0,
4645,BOS,2023-10-04,14,0,
4646,HOU,2023-10-16,16,0,
4647,GSW,2023-10-02,3,1,2023-11-29
4648,SAC,2023-10-08,11,0,
4649,GSW,2023-10-16,6,1,2023-11-26
4650,TOR,2023-10-25,13,0,
4651,GSW,2023-10-21,13,0,
4652,NYK,2023-10-04,19,0,
4653,NYK,2023-10-17,19,0,
4654,GSW,2023-10-26,13,0,
4655,SAC,2023-10-06,10,0,
4656,PHX,2023-10-14,13,0,
4657,LAL,2023-10-28,4,1,2023-12-22
4658,MEM,2023-10-24,9,0,
4659,PHX,2023-10-08,13,0,
4660,HOU,2023-10-11,17,0,
4661,GSW,2023-10-18,14,0,
4662,TOR,2023-10-24,20,0,
4663,NYK,2023-10-19,18,0,
4664,BOS,2023-10-12,11,0,
4665,SAC,2023-10-15,9,0,
4666,CHI,2023-10-17,16,0,
4667,ATL,2023-10-04,13,0,
4668,MIL,2023-10-23,6,1,2023-12-19
4669,BOS,2023-10-17,5,1,2023-11-14
4670,MIA,2023-10-15,10,0,
4671,NYK,2023-10-08,18,0,
4672,CHI,2023-10-17,7,1,2023-11-26
4673,GSW,2023-10-28,12,0,
4674,NYK,2023-10-24,4,1,2024-01-21
4675,PHX,2023-10-14,16,0,
4676,NYK,2023-10-01,13,0,
4677,SAC,2023-10-23,14,0,
4678,DAL,2023-10-15,20,0,
4679,PHI,2023-10-24,3,1,2023-12-30
4680,PHI,2023-10-14,17,0,
4681,PHX,2023-10-04,20,0,
4682,SAC,2023-10-20,3,1,2023-12-21
4683,SAC,2023-10-28,18,0,
4684,DEN,2023-10-09,18,0,
4685,MIA,2023-10-04,6,1,2023-12-07
4686,PHI,2023-10-06,3,1,2023-12-30
4687,CHI,2023-10-13,4,1,2023-12-06
4688,SAC,2023-10-12,15,0,
4689,HOU,2023-10-05,4,1,2023-12-10
4690,DEN,2023-10-14,14,0,
4691,NYK,2023-10-02,10,0,
4692,PHI,2023-10-26,17,0,
4693,ATL,2023-10-21,12,0,
4694,DEN,2023-10-11,17,0,
4695,GSW,2023-10-03,16,0,
4696,MEM,2023-10-10,17,0,
4697,LAL,2023-10-24,6,1,2024-01-09
4698,MIL,2023-10-21,5,1,2023-12-06
4699,PHI,2023-10-16,3,1,2023-12-31
4700,DAL,2023-10-27,12,0,
4701,MIA,2023-10-25,14,0,
4702,LAL,2023-10-17,19,0,
4703,SAC,2023-10-10,4,1,2023-12-14
4704,ATL,2023-10-01,8,0,
4705,ATL,2023-10-18,6,1,2023-12-05
4706,MIA,2023-10-14,9,0,
4707,TOR,2023-10-08,13,0,
4708,ATL,2023-10-12,10,0,
4709,MEM,2023-10-02,9,0,
4710,DEN,2023-10-18,19,0,
4711,SAC,2023-10-06,18,0,
4712,MIA,2023-10-27,15,0,
4713,PHX,2023-10-17,9,0,
4714,DAL,2023-10-09,15,0,
4715,SAC,2023-10-07,10,0,
4716,MEM,2023-10-08,4,1,2023-12-05
4717,HOU,2023-10-08,4,1,2023-12-22
4718,SAC,2023-10-21,9,0,
4719,HOU,2023-10-14,17,0,
4720,DAL,2023-10-15,20,0,
4721,DEN,2023-10-15,3,1,2023-11-17
4722,PHI,2023-10-02,4,1,2023-10-25
4723,MIA,2023-10-20,10,0,
4724,SAC,2023-10-04,6,1,2023-11-13
4725,DAL,2023-10-27,7,1,2024-01-22
4726,CHI,2023-10-12,19,0,
4727,ATL,2023-10-18,14,0,
4728,CHI,2023-10-28,7,1,2023-11-14
4729,PHX,2023-10-20,4,1,2023-12-16
4730,HOU,2023-10-21,9,0,
4731,NYK,2023-10-01,3,1,2023-10-31
4732,LAL,2023-10-03,17,0,
4733,NYK,2023-10-04,8,0,
4734,BOS,2023-10-14,17,0,
4735,LAL,2023-10-10,15,0,
4736,PHX,2023-10-03,9,0,
4737,DEN,2023-10-08,4,1,2023-11-15
4738,GSW,2023-10-09,5,1,2023-11-17
4739,TOR,2023-10-17,18,0,
4740,DAL,2023-10-06,18,0,
4741,LAL,2023-10-18,20,0,
4742,LAL,2023-10-11,19,0,
4743,PHX,2023-10-24,17,0,
4744,PHX,2023-10-09,11,0,
4745,PHX,2023-10-16,13,0,
4746,DAL,2023-10-05,17,0,
4747,NYK,2023-10-26,4,1,2023-11-24
4748,ATL,2023-10-24,3,1,2023-11-22
4749,LAL,2023-10-28,16,0,
4750,LAL,2023-10-25,6,1,2023-12-24
4751,CHI,2023-10-25,3,1,2023-11-21
4752,PHI,2023-10-17,9,0,
4753,HOU,2023-10-18,3,1,2023-12-30
4754,CHI,2023-10-08,5,1,2023-10-28
4755,MIL,2023-10-27,18,0,
4756,TOR,2023-10-15,7,1,2023-11-29
4757,DAL,2023-10-22,18,0,
4758,TOR,2023-10-07,14,0,
4759,MEM,2023-10-07,16,0,
4760,PHX,2023-10-08,13,0,
4761,PHX,2023-10-22,4,1,2023-12-17
4762,NYK,2023-10-18,20,0,
4763,DEN,2023-10-05,6,1,2023-11-15
4764,ATL,2023-10-10,10,0,
4765,HOU,2023-10-22,4,1,2024-01-19
4766,PHX,2023-10-06,7,1,2023-12-24
4767,NYK,2023-10-16,11,0,
4768,ATL,2023-10-26,20,0,
